sex,height,weight,age,years_cl,date_last,grades_count,grades_first,grades_last,grades_max,grades_mean,year_last,country_AUS,country_AUT,country_BEL,country_BRA,country_CAN,country_CHE,country_CZE,country_DEU,country_DNK,country_ESP,country_FIN,country_FRA,country_GBR,country_HRV,country_ITA,country_MEX,country_NLD,country_NOR,country_POL,country_PRT,country_RUS,country_SVN,country_SWE,country_USA,country_ZAF,country_other
0,181,68,41.0,10,2008-11-01 23:00:00,39,29,38,46,35.64102564102564,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,182,68,37.0,17,2016-11-01 23:00:00,137,59,42,59,46.42335766423358,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,178,73,36.0,9,2008-04-05 22:00:00,3,29,31,36,32.0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,170,63,37.0,17,2008-04-09 22:00:00,1,29,29,29,29.0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,178,73,44.0,23,2008-06-23 22:00:00,20,51,46,51,44.35,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,182,73,33.0,14,2010-11-30 23:00:00,11,65,66,66,61.72727272727273,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,177,68,40.0,24,2008-05-29 22:00:00,6,40,38,42,37.16666666666666,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,184,73,35.0,16,2016-03-25 23:00:00,111,36,42,55,40.612612612612615,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,170,58,41.0,11,2011-04-02 22:00:00,84,31,38,45,38.05952380952381,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,167,53,33.0,12,2010-01-10 23:00:00,14,55,29,55,33.357142857142854,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,165,53,34.0,9,2010-04-02 22:00:00,23,33,33,42,35.47826086956522,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,180,73,44.0,25,2009-10-01 22:00:00,27,53,49,55,46.5925925925926,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,165,53,20.0,13,2016-09-03 22:00:00,133,44,63,70,58.59398496240601,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,175,83,30.0,10,2008-07-26 22:00:00,10,33,31,38,33.0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,188,83,41.0,12,2008-10-25 22:00:00,10,49,40,49,40.0,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,186,68,25.0,9,2009-11-21 23:00:00,17,43,36,44,39.05882352941177,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,187,73,35.0,11,2007-08-24 22:00:00,6,33,36,36,32.5,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,184,78,32.0,9,2017-04-23 22:00:00,249,30,59,61,41.803212851405625,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,183,73,31.0,12,2007-01-30 23:00:00,26,41,49,49,40.34615384615385,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,180,63,33.0,11,2008-02-15 23:00:00,1,49,49,49,49.0,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,181,68,33.0,21,2011-09-05 22:00:00,27,62,59,68,62.37037037037037,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,179,73,28.0,9,2009-01-30 23:00:00,1,33,33,33,33.0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,178,73,31.0,11,2016-12-28 23:00:00,105,49,64,64,53.27619047619048,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,175,73,34.0,9,2008-05-30 22:00:00,2,33,33,33,33.0,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,156,48,41.0,10,2008-07-26 22:00:00,11,44,42,44,37.0,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,174,63,30.0,9,2017-02-07 23:00:00,374,35,51,63,45.8048128342246,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,180,73,32.0,10,2009-05-17 22:00:00,1,35,35,35,35.0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,178,68,35.0,20,2008-04-18 22:00:00,1,46,46,46,46.0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,187,78,43.0,29,2016-03-06 23:00:00,50,62,42,66,54.32,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,170,53,37.0,17,2017-01-07 23:00:00,69,40,40,57,46.26086956521739,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,178,83,34.0,9,2009-09-22 22:00:00,2,35,44,44,39.5,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,184,83,51.0,13,2009-06-19 22:00:00,20,46,46,46,35.25,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,164,58,43.0,15,2007-08-03 22:00:00,6,51,49,51,46.333333333333336,2007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,185,78,35.0,12,2017-08-06 22:00:00,193,40,44,62,46.01036269430052,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,180,73,32.0,11,2017-05-25 22:00:00,22,42,57,57,47.63636363636363,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,175,68,30.0,10,2013-08-16 22:00:00,160,42,55,57,43.9125,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,162,53,33.0,17,2017-08-27 22:00:00,421,46,62,63,49.26603325415677,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,180,78,38.0,19,2007-06-01 22:00:00,1,57,57,57,57.0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,175,68,25.0,19,2011-03-11 23:00:00,4,51,59,59,54.0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,175,73,33.0,14,2012-09-08 22:00:00,74,55,50,55,50.148648648648646,2012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,172,73,42.0,22,2010-10-29 22:00:00,5,44,49,50,47.0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,182,73,33.0,14,2012-05-19 22:00:00,80,46,40,57,46.2375,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,182,68,42.0,10,2008-04-14 22:00:00,3,46,37,46,42.333333333333336,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,174,78,38.0,18,2017-07-13 22:00:00,226,40,44,53,41.54424778761062,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,175,88,42.0,16,2015-07-10 22:00:00,61,44,42,46,37.8688524590164,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,173,63,40.0,25,2017-08-14 22:00:00,242,62,70,70,56.09090909090909,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,170,63,42.0,21,1996-03-22 23:00:00,1,36,36,36,36.0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,180,78,36.0,11,2012-01-30 23:00:00,42,55,57,64,53.523809523809526,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,177,68,31.0,14,2017-06-03 22:00:00,180,36,53,62,45.61666666666667,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,185,73,31.0,17,2016-07-31 22:00:00,32,51,51,62,53.53125,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,168,63,26.0,9,2017-05-05 22:00:00,101,42,55,57,41.445544554455445,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,180,63,22.0,15,2015-07-31 22:00:00,197,46,64,74,59.13705583756345,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,161,58,34.0,12,2008-05-14 22:00:00,2,36,29,36,32.5,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,184,73,29.0,9,2016-08-26 22:00:00,61,29,40,51,37.16393442622951,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,176,68,41.0,12,2012-11-09 23:00:00,462,42,42,57,40.785714285714285,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,186,83,44.0,22,2009-04-20 22:00:00,8,49,51,55,48.75,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,194,78,42.0,9,2017-05-13 22:00:00,47,31,44,51,40.361702127659576,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,173,58,33.0,10,2009-11-21 23:00:00,78,40,53,58,46.67948717948718,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,167,68,34.0,13,2017-06-24 22:00:00,33,53,59,59,49.96969696969697,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,180,68,32.0,9,2017-07-28 22:00:00,162,40,46,61,39.88271604938272,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,184,78,30.0,10,2017-08-14 22:00:00,164,29,42,57,42.53658536585366,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,174,68,38.0,15,2013-06-08 22:00:00,231,50,49,57,46.52813852813853,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,168,63,56.0,22,2012-08-26 22:00:00,117,40,44,62,49.81196581196581,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,182,68,26.0,12,2011-06-04 22:00:00,68,51,43,62,48.85294117647059,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,183,78,34.0,14,2017-08-24 22:00:00,18,49,59,59,49.388888888888886,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,165,53,33.0,12,2009-03-14 23:00:00,9,46,38,46,40.66666666666666,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,174,78,31.0,12,2008-03-29 23:00:00,1,42,42,42,42.0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,186,78,47.0,10,2007-09-15 22:00:00,1,33,33,33,33.0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,168,48,29.0,11,2014-07-28 22:00:00,312,51,59,59,41.66346153846154,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,185,73,36.0,11,2013-10-05 22:00:00,11,40,49,53,41.09090909090909,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,170,58,29.0,14,2012-06-01 22:00:00,123,54,57,64,53.71544715447155,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,160,43,33.0,11,2009-04-16 22:00:00,14,40,44,44,40.142857142857146,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,176,73,35.0,15,2008-08-08 22:00:00,4,51,51,51,50.5,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,159,53,28.0,23,2007-02-16 23:00:00,2,49,49,49,49.0,2007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,140,43,18.0,12,2014-08-15 22:00:00,80,40,57,64,49.925,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,182,68,43.0,21,2017-07-13 22:00:00,193,54,44,59,40.5699481865285,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,179,68,31.0,15,2016-12-05 23:00:00,130,55,55,62,52.25384615384616,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,175,63,28.0,10,2007-04-17 22:00:00,10,38,36,42,39.8,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,170,68,27.0,10,2008-04-30 22:00:00,1,42,42,42,42.0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,170,68,34.0,15,2010-03-29 22:00:00,28,39,51,51,41.60714285714285,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,177,68,28.0,10,2008-10-15 22:00:00,65,50,62,62,41.6,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,174,68,23.0,18,2017-06-29 22:00:00,447,57,68,74,59.46979865771812,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,180,73,32.0,10,2010-05-25 22:00:00,31,39,42,46,39.064516129032256,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,165,58,36.0,13,2009-09-25 22:00:00,9,44,44,44,41.66666666666666,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,180,68,34.0,14,2011-04-08 22:00:00,3,51,59,59,54.333333333333336,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,177,73,41.0,16,2009-09-19 22:00:00,24,38,62,62,47.75,2009,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,176,73,27.0,17,2017-05-04 22:00:00,441,53,49,66,50.090702947845806,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,165,53,42.0,25,2008-07-31 22:00:00,15,51,51,55,50.2,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,194,83,32.0,11,2015-10-30 23:00:00,140,57,57,59,49.55714285714286,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,180,73,41.0,11,2009-04-07 22:00:00,10,36,38,40,36.6,2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,167,63,31.0,11,2013-09-29 22:00:00,152,49,44,59,48.16447368421053,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,150,88,26.0,15,2009-09-25 22:00:00,45,62,59,64,55.95555555555556,2009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,175,63,33.0,13,2008-05-07 22:00:00,8,55,44,55,44.375,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,180,68,37.0,17,2017-08-16 22:00:00,264,70,66,75,61.81818181818182,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,178,73,50.0,26,2016-10-05 22:00:00,239,59,49,62,45.67782426778243,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,183,73,29.0,13,2012-07-28 22:00:00,11,64,62,64,59.81818181818182,2012,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,177,63,33.0,11,2009-05-02 22:00:00,53,29,36,49,36.283018867924525,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,170,58,26.0,10,2009-03-07 23:00:00,11,55,51,55,52.27272727272727,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,183,83,35.0,10,2008-05-27 22:00:00,7,36,29,36,30.428571428571427,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,165,58,41.0,21,2010-04-30 22:00:00,38,36,51,53,43.5,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,180,73,30.0,11,2009-08-09 22:00:00,1,49,49,49,49.0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,180,73,23.0,12,2016-11-16 23:00:00,8,62,66,66,60.5,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,153,43,24.0,11,2008-11-14 23:00:00,32,44,57,64,51.125,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,173,63,34.0,10,2008-07-01 22:00:00,39,36,46,46,39.20512820512821,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,186,78,29.0,10,2008-05-24 22:00:00,10,50,40,51,44.9,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,179,58,35.0,10,2012-08-15 22:00:00,49,31,32,44,31.959183673469383,2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,176,68,38.0,16,2008-05-14 22:00:00,6,43,44,49,44.66666666666666,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,174,53,44.0,9,2010-12-06 23:00:00,78,29,33,38,32.19230769230769,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,180,78,35.0,13,2017-08-17 22:00:00,436,51,46,62,47.857798165137616,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,195,78,33.0,9,2017-06-23 22:00:00,141,33,42,53,37.97872340425532,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,188,73,26.0,10,2008-08-13 22:00:00,5,50,51,53,51.2,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,175,68,33.0,11,2012-09-14 22:00:00,323,40,59,63,45.086687306501545,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,178,68,36.0,20,2017-01-03 23:00:00,197,62,53,64,53.868020304568525,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,181,78,37.0,29,2012-09-28 22:00:00,55,46,51,53,46.61818181818182,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,159,53,34.0,12,2013-08-28 22:00:00,66,42,46,57,45.696969696969695,2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,182,78,30.0,14,2017-02-15 23:00:00,37,56,57,57,52.37837837837838,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,176,73,39.0,9,2008-05-16 22:00:00,3,40,38,40,37.0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,183,73,31.0,13,2009-09-04 22:00:00,26,38,53,53,44.5,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,187,73,35.0,20,2009-10-31 23:00:00,26,44,40,51,39.03846153846154,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,182,63,28.0,10,2008-05-14 22:00:00,5,33,33,38,35.6,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,170,63,44.0,10,2007-08-24 22:00:00,5,31,38,38,35.2,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,183,83,36.0,19,2008-05-14 22:00:00,24,49,49,57,52.208333333333336,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,175,78,39.0,12,2010-07-31 22:00:00,44,28,32,49,39.06818181818182,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,187,78,34.0,13,2012-10-20 22:00:00,107,55,49,64,50.0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,163,53,42.0,14,2008-05-14 22:00:00,1,36,36,36,36.0,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,175,68,35.0,16,2017-07-28 22:00:00,425,40,49,61,42.87294117647059,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,188,73,29.0,10,2016-11-26 23:00:00,103,33,40,53,41.36893203883495,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,170,68,46.0,15,2015-02-07 23:00:00,52,49,42,55,47.25,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,172,58,29.0,15,2017-07-01 22:00:00,395,66,53,72,57.95189873417721,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,180,88,30.0,10,2008-08-05 22:00:00,5,36,29,38,34.4,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,183,73,29.0,11,2012-05-19 22:00:00,89,46,55,55,44.04494382022472,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,180,73,44.0,11,2014-08-27 22:00:00,147,38,40,51,37.81632653061224,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,179,68,30.0,11,2008-05-18 22:00:00,3,36,36,40,37.333333333333336,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,178,73,50.0,10,2014-07-16 22:00:00,53,29,36,46,33.54716981132076,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,159,58,36.0,12,2011-04-26 22:00:00,1,51,51,51,51.0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,180,73,40.0,9,2017-05-20 22:00:00,98,44,44,53,42.85714285714285,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,170,68,35.0,13,2010-04-03 22:00:00,4,32,43,49,41.75,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,178,58,32.0,10,2008-05-09 22:00:00,4,36,40,46,41.5,2008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,172,53,20.0,16,2012-07-11 22:00:00,25,45,57,61,48.36,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,193,78,28.0,18,2009-08-29 22:00:00,18,33,33,38,33.44444444444444,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,170,63,36.0,14,2007-05-26 22:00:00,26,53,51,62,52.46153846153846,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,164,53,40.0,17,2009-07-04 22:00:00,21,48,42,55,45.04761904761905,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,176,78,28.0,10,2008-05-16 22:00:00,1,36,36,36,36.0,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,176,63,35.0,12,2012-04-07 22:00:00,271,46,49,53,40.760147601476014,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,178,78,37.0,13,2014-07-12 22:00:00,255,59,55,62,50.780392156862746,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
